"YMCC","fuelups","kml"
"2006 Honda VTX1300C","Added Mar 2011 &bull; 7 fuel-ups Property of credurdead .","17.0"
"2006 Honda VTX1300C","Added Dec 2009 &bull; 5 fuel-ups Property of chile33.","16.2"
"2006 Honda VTX1300C","Added Feb 2011 Property of artiehoff .","N/A"
"2006 Honda VTX1300C","Added Jul 2010 Property of soma043 .","N/A"
"2006 Honda VTX1300C","Added Nov 2008 Property of jmw232 .","N/A"
"2006 Honda VTX1300C","Added Oct 2012 Property of xivjae .","N/A"
"2006 Honda VTX1300C","Added Aug 2008 Property of tsmith.","N/A"
"2005 Honda VTX1300C","Added Apr 2011 &bull; 3 fuel-ups Property of Starkeyb .","18.8"
"2005 Honda VTX1300C","Added Aug 2009 Property of Dochavoc.","N/A"
"2004 Honda VTX1300C","Added Aug 2011 &bull; 4 fuel-ups Property of OHColorado .","18.6"
"2004 Honda VTX1300C","Added Oct 2011 &bull; 2 fuel-ups Property of matejj .","15.2"
"2010 Honda VTX1300S","Added May 2012 &bull; 1 fuel-up Property of wanderer .","14.9"
"2006 Honda VTX1300S","Added Mar 2009 &bull; 14 fuel-ups Property of SilverBulletCSVT.","16.3"
"2006 Honda VTX1300S","Added Jul 2010 &bull; 1 fuel-up Property of BlueC5 .","17.1"
"2005 Honda VTX1300S","Added Apr 2011 &bull; 21 fuel-ups Property of Grimmy .","17.5"
"2004 Honda VTX1300S","Added Sep 2011 &bull; 29 fuel-ups Property of jkab .","21.1"
"2007 Honda VTX1800N","Added May 2010 &bull; 19 fuel-ups Property of oew .","16.3"
"2002 Honda VTX1800N","Added Jan 2011 &bull; 39 fuel-ups Property of edgee1 .","14.8"
"2011 Honda Wave","Added Oct 2011 &bull; 74 fuel-ups Property of yamin3 .","39.2"
"2009 Honda Wave","Added Aug 2009 &bull; 83 fuel-ups Property of joeycaro .","52.8"
"2009 Honda Wave","Added Mar 2011 Property of Kil .","N/A"
"2008 Honda Wave","Added Sep 2011 &bull; 2 fuel-ups Property of haziq123 .","47.9"
"2007 Honda Wave","Added Apr 2011 &bull; 7 fuel-ups Property of akuijan .","49.8"
"2005 Honda Wave","Added May 2010 &bull; 1 fuel-up Property of Oliver .","N/A"
"2004 Honda Wave","Added Oct 2012 Property of rifaie .","N/A"
"2003 Honda Wave","Added May 2011 Property of ariff88 .","N/A"
"2012 Honda Wave 125S","Added Jul 2012 Property of Yuj .","N/A"
"2010 Honda Wave 125S","Added Aug 2011 Property of MrFoo .","N/A"
"2009 Honda Wave 125S","Added Oct 2011 &bull; 2 fuel-ups Property of joumiie .","30.4"
"2009 Honda Wave 125S","Added Jul 2011 &bull; 1 fuel-up Property of earull .","N/A"
"2008 Honda Wave 125S &bull; Gas L1","Added Mar 2010 &bull; 13 fuel-ups Property of SeNnDoh .","44.3"
"2008 Honda Wave 125S","Added Feb 2012 &bull; 8 fuel-ups Property of acap4494 .","40.0"
"2006 Honda Wave 125S","Added Jan 2012 Property of Paeh .","N/A"
"2011 Honda Wave Dash 110 RS","Added Dec 2011 &bull; 28 fuel-ups Property of diadokmai .","26.4"
"2011 Honda Wave Dash 110 RS","Added Oct 2011 &bull; 1 fuel-up Property of subaruimpreza81 .","32.7"
"2008 Honda Wave125X","Added Jul 2011 &bull; 22 fuel-ups Property of annoyingmous01 .","42.0"
"2008 Honda Wave125X","Added Jul 2011 &bull; 5 fuel-ups Property of IsaacHan .","42.5"
"2006 Honda Wave125X","Added Jun 2012 &bull; 4 fuel-ups Property of AlphaSeven .","54.1"
"1985 Honda XBR 500","Added May 2010 &bull; 7 fuel-ups Property of Fiah .","21.6"
"1997 Honda XL 125","Added Aug 2012 &bull; 4 fuel-ups Property of iain162 .","24.9"
"1987 Honda XL 125","Added Oct 2011 &bull; 3 fuel-ups Property of vitas .","30.5"
"2011 Honda XL1000VA Varadero","Added Feb 2012 &bull; 32 fuel-ups Property of ronshul .","19.6"
"2011 Honda XL1000VA Varadero","Added Feb 2011 &bull; 55 fuel-ups Property of jderieuw .","14.8"
"2009 Honda XL1000VA Varadero","Added Oct 2012 &bull; 2 fuel-ups Property of milnerw .","17.3"
"2009 Honda XL1000VA Varadero","Added May 2011 &bull; 106 fuel-ups Property of Jasper .","18.6"
"2009 Honda XL1000VA Varadero","Added Mar 2012 &bull; 3 fuel-ups Property of AndyCr15 .","9.4"
"2008 Honda XL1000VA Varadero","Added Mar 2012 Property of hyde .","N/A"
"2005 Honda XL1000VA Varadero","Added Jun 2011 &bull; 27 fuel-ups Property of mcferreira .","17.3"
"2005 Honda XL1000VA Varadero","Added Dec 2011 &bull; 34 fuel-ups Property of numptyspence .","15.4"
"2004 Honda XL1000VA Varadero","Added May 2012 &bull; 3 fuel-ups Property of Maverickj .","13.4"
"2004 Honda XL1000VA Varadero","Added Dec 2011 &bull; 2 fuel-ups Property of adetheblade .","14.7"
"2004 Honda XL1000VA Varadero","Added May 2011 Property of didiervg .","N/A"
"2003 Honda XL1000VA Varadero","Added Jul 2012 &bull; 11 fuel-ups Property of Xtrancewarp69 .","18.4"
"2003 Honda XL1000VA Varadero","Added Oct 2012 &bull; 2 fuel-ups Property of Pepezoomba .","12.4"
"2001 Honda XL1000VA Varadero","Added Aug 2012 &bull; 13 fuel-ups Property of ukvaradero .","16.6"
"2000 Honda XL1000VA Varadero","Added Dec 2011 &bull; 51 fuel-ups Property of Mudwiz .","13.8"
"2000 Honda XL1000VA Varadero","Added Jul 2012 &bull; 4 fuel-ups Property of kylea .","20.1"
"1999 Honda XL1000VA Varadero","Added Oct 2012 &bull; 33 fuel-ups Property of skyevaradero .","15.2"
"1999 Honda XL1000VA Varadero","Added Feb 2012 &bull; 9 fuel-ups Property of davef909 .","14.5"
"1999 Honda XL1000VA Varadero","Added Aug 2011 &bull; 13 fuel-ups Property of varalad .","14.4"
"1999 Honda XL1000VA Varadero","Added Aug 2011 &bull; 2 fuel-ups Property of koenies .","9.6"
"1998 Honda XL1000VA Varadero","Added May 2011 Property of AckAckFlack .","N/A"
"2010 Honda XL125V Varadero","Added Mar 2011 Property of XLTom .","N/A"
"2009 Honda XL125V Varadero","Added Jun 2012 &bull; 6 fuel-ups Property of jeddy11 .","26.6"
"2009 Honda XL125V Varadero","Added Aug 2011 &bull; 1 fuel-up Property of balasteiro .","32.5"
"2009 Honda XL125V Varadero","Added Aug 2012 Property of alexfitu .","N/A"
"2008 Honda XL125V Varadero","Added Jul 2012 &bull; 8 fuel-ups Property of NSXED .","30.7"
"2008 Honda XL125V Varadero","Added Aug 2012 &bull; 1 fuel-up Property of fiji .","32.2"
"2008 Honda XL125V Varadero","Added Jul 2012 &bull; 1 fuel-up Property of RiderRich .","29.0"
"2008 Honda XL125V Varadero","Added Apr 2012 &bull; 7 fuel-ups Property of jonnyjeez .","26.8"
"2008 Honda XL125V Varadero","Added May 2011 &bull; 1 fuel-up Property of DanTehMan .","27.8"
"2007 Honda XL125V Varadero","Added May 2012 &bull; 13 fuel-ups Property of stumpym4 .","31.0"
"2007 Honda XL125V Varadero","Added Jan 2011 Property of Asha .","N/A"
"2006 Honda XL125V Varadero","Added Oct 2010 &bull; 12 fuel-ups Property of kingo2010 .","31.3"
"2006 Honda XL125V Varadero","Added Nov 2011 &bull; 16 fuel-ups Property of Altus .","24.9"
"2004 Honda XL125V Varadero","Added Aug 2009 &bull; 3 fuel-ups Property of Faz .","25.2"
"2004 Honda XL125V Varadero","Added Aug 2012 Property of xl125v .","N/A"
"2004 Honda XL125V Varadero","Added Oct 2012 &bull; 1 fuel-up Property of Tepidsparrow .","N/A"
"2004 Honda XL125V Varadero","Added Nov 2012 Property of Phi .","N/A"
"2003 Honda XL125V Varadero","Added May 2012 &bull; 22 fuel-ups Property of Estuans .","25.1"
"2003 Honda XL125V Varadero","Added Aug 2012 Property of Xito .","N/A"
"2002 Honda XL125V Varadero","Added Jan 2012 &bull; 3 fuel-ups Property of darragh .","24.5"
"1996 Honda xl400v transalp","Added Jun 2012 &bull; 5 fuel-ups Property of maz66 .","18.9"
"1999 Honda XL600V Transalp","Added Jul 2011 &bull; 27 fuel-ups Property of ChrisH .","21.6"
"1999 Honda XL600V Transalp","Added Aug 2011 &bull; 2 fuel-ups Property of Andry .","24.3"
"1999 Honda XL600V Transalp","Added Aug 2011 &bull; 18 fuel-ups Property of Chrisss .","20.1"
"1999 Honda XL600V Transalp","Added Oct 2011 &bull; 4 fuel-ups Property of oqkoq .","14.1"
"1998 Honda XL600V Transalp","Added Feb 2012 Property of edisone .","N/A"
"1998 Honda XL600V Transalp","Added Jul 2010 Property of vascopena .","N/A"
"1998 Honda XL600V Transalp","Added Sep 2010 Property of Zaan .","N/A"
"1997 Honda XL600V Transalp","Added May 2012 &bull; 4 fuel-ups Property of tachemic82 .","20.4"
"1997 Honda XL600V Transalp","Added Aug 2011 &bull; 1 fuel-up Property of boomtzy .","17.9"
"1997 Honda XL600V Transalp","Added Mar 2012 Property of manach .","N/A"
"1996 Honda XL600V Transalp","Added May 2011 &bull; 23 fuel-ups Property of alphaone .","20.9"
"1995 Honda XL600V Transalp","Added Apr 2012 Property of rikardojsf .","N/A"
"1994 Honda XL600V Transalp","Added Jun 2012 &bull; 56 fuel-ups Property of theborv .","17.4"
"1994 Honda XL600V Transalp","Added Feb 2012 &bull; 10 fuel-ups Property of cmca .","18.3"
"1994 Honda XL600V Transalp","Added May 2012 Property of daseth .","N/A"
"1993 Honda XL600V Transalp","Added Mar 2010 &bull; 77 fuel-ups Property of cnf .","19.8"
"1993 Honda XL600V Transalp","Added Mar 2012 &bull; 1 fuel-up Property of ChrisPD06 .","17.5"
"1993 Honda XL600V Transalp","Added Jul 2011 &bull; 33 fuel-ups Property of Warthog .","19.7"
"1992 Honda XL600V Transalp","Added Aug 2012 &bull; 4 fuel-ups Property of Retwingo .","18.0"
"1990 Honda XL600V Transalp","Added Aug 2008 Property of bunty.","N/A"
"1989 Honda XL600V Transalp","Added Apr 2011 &bull; 45 fuel-ups Property of ujeni .","21.0"
"1989 Honda XL600V Transalp","Added Aug 2010 &bull; 1 fuel-up Property of ThePriusMan .","23.6"
"2007 Honda XL650V Transalp","Added Jul 2012 &bull; 17 fuel-ups Property of Lostjonny .","20.2"
"2007 Honda XL650V Transalp","Added May 2011 &bull; 58 fuel-ups Property of LargeWayRound .","17.4"
"2007 Honda XL650V Transalp","Added Aug 2012 &bull; 14 fuel-ups Property of Nzmike .","17.6"
"2006 Honda XL650V Transalp","Added Feb 2012 Property of jbthomson .","N/A"
"2006 Honda XL650V Transalp","Added Dec 2011 &bull; 1 fuel-up Property of hwrd .","16.6"
"2006 Honda XL650V Transalp","Added Jul 2011 Property of benhurtransalp .","N/A"
"2005 Honda XL650V Transalp","Added Mar 2012 &bull; 6 fuel-ups Property of PvtVoytek .","20.7"
"2004 Honda XL650V Transalp","Added Mar 2011 &bull; 71 fuel-ups Property of hotbulb .","17.7"
"2004 Honda XL650V Transalp","Added Oct 2012 &bull; 2 fuel-ups Property of wheeliebin .","22.2"
"2004 Honda XL650V Transalp","Added Apr 2012 &bull; 8 fuel-ups Property of jeepy .","13.9"
"2004 Honda XL650V Transalp","Added Aug 2012 Property of Boda .","N/A"
"2004 Honda XL650V Transalp","Added Jan 2011 Property of waynan .","N/A"
"2003 Honda XL650V Transalp","Added Jan 2011 &bull; 1 fuel-up Property of Yahoo .","16.7"
"2003 Honda XL650V Transalp","Added Mar 2010 &bull; 12 fuel-ups Property of jarl.","18.1"
"2002 Honda XL650V Transalp","Added Jul 2011 &bull; 60 fuel-ups Property of MAC600 .","18.0"
"2001 Honda XL650V Transalp","Added Oct 2012 &bull; 4 fuel-ups Property of cimbian .","15.9"
"2001 Honda XL650V Transalp","Added Sep 2012 &bull; 3 fuel-ups Property of o5car .","18.2"
"2000 Honda XL650V Transalp","Added Mar 2012 &bull; 3 fuel-ups Property of chad63 .","16.5"
"2000 Honda XL650V Transalp","Added Feb 2012 &bull; 5 fuel-ups Property of rawmassiah .","17.3"
"2000 Honda XL650V Transalp","Added Sep 2012 &bull; 10 fuel-ups Property of PedroDuarte .","25.2"
"2012 Honda XL700V Transalp","Added Oct 2012 &bull; 7 fuel-ups Property of mickb .","19.2"
"2012 Honda XL700V Transalp","Added Sep 2012 &bull; 5 fuel-ups Property of Kaparica .","20.8"
"2012 Honda XL700V Transalp","Added May 2012 Property of jestington .","N/A"
"2011 Honda XL700V Transalp","Added Jan 2012 &bull; 28 fuel-ups Property of tombi .","21.0"
"2011 Honda XL700V Transalp","Added Aug 2011 &bull; 77 fuel-ups Property of iamgigglz .","18.9"
"2011 Honda XL700V Transalp","Added Mar 2012 &bull; 1 fuel-up Property of hencog .","21.6"
"2010 Honda XL700V Transalp","Added Apr 2012 &bull; 38 fuel-ups Property of Erg .","20.3"
"2010 Honda XL700V Transalp","Added Mar 2012 &bull; 6 fuel-ups Property of roelof53 .","18.7"
"2009 Honda XL700V Transalp","Added May 2012 &bull; 37 fuel-ups Property of vf600 .","20.1"
"2009 Honda XL700V Transalp","Added Jun 2010 &bull; 4 fuel-ups Property of SKID .","19.5"
"2009 Honda XL700V Transalp","Added Nov 2011 &bull; 2 fuel-ups Property of checho85 .","17.7"
"2009 Honda XL700V Transalp","Added Mar 2012 Property of calvas .","N/A"
"2008 Honda XL700V Transalp","Added Sep 2012 &bull; 33 fuel-ups Property of Koumparos .","19.8"
"2008 Honda XL700V Transalp","Added Oct 2012 &bull; 2 fuel-ups Property of titipistolas .","16.5"
"2008 Honda XL700V Transalp","Added Sep 2012 &bull; 11 fuel-ups Property of Dazzer .","21.9"
"2008 Honda XL700V Transalp","Added Mar 2012 &bull; 3 fuel-ups Property of RUE .","17.1"
"2008 Honda XL700V Transalp","Added Oct 2009 &bull; 1 fuel-up Property of monzta .","18.6"
"2008 Honda XL700V Transalp","Added May 2012 &bull; 1 fuel-up Property of Eurorider .","N/A"
"2008 Honda XL700V Transalp","Added Dec 2011 &bull; 15 fuel-ups Property of jonperry64 .","19.8"
"2008 Honda XL700V Transalp","Added Sep 2010 &bull; 13 fuel-ups Property of kakou .","19.1"
"2008 Honda XL700V Transalp","Added Oct 2011 Property of checho85 .","N/A"
"1993 Honda XLR250","Added Sep 2011 &bull; 6 fuel-ups Property of 3liter6 .","31.6"
"1982 Honda XLR250","Added Jan 2012 Property of CrownRoyal .","N/A"
"2012 Honda XR 125L","Added Mar 2012 &bull; 5 fuel-ups Property of LeonKTM .","30.1"
"2011 Honda XR 125L","Added Apr 2012 &bull; 1 fuel-up Property of thomacco .","33.5"
"2011 Honda XR 125L","Added Dec 2011 &bull; 1 fuel-up Property of LouisXander .","N/A"
"2010 Honda XR 125L","Added Aug 2011 Property of AnTrax .","N/A"
"2008 Honda XR 125L","Added Aug 2009 &bull; 19 fuel-ups Property of Gixxer .","35.5"
"2008 Honda XR 125L","Added Aug 2012 Property of cobbers1976 .","N/A"
"2007 Honda XR 125L","Added Jun 2012 &bull; 2 fuel-ups Property of vf600 .","28.9"
"2006 Honda XR 125L","Added Aug 2011 &bull; 37 fuel-ups Property of lumoruk .","29.6"
"2005 Honda XR 125L","Added Sep 2009 &bull; 3 fuel-ups Property of edgeyforsure.","74.8"
"2012 Honda XR250 Tornado","Added Oct 2012 &bull; 11 fuel-ups Property of nicoirarrazaval .","23.0"
"2005 Honda XR250 Tornado","Added Aug 2012 &bull; 17 fuel-ups Property of vfcampos .","20.2"
"2012 Honda xr250L","Added May 2012 &bull; 17 fuel-ups Property of madrugador .","26.8"
"2012 Honda xr250L","Added Feb 2012 &bull; 14 fuel-ups Property of daduqueb .","30.9"
"2005 Honda xr250L","Added Mar 2012 Property of miltongt .","N/A"
"1996 Honda xr250L","Added Aug 2011 &bull; 6 fuel-ups Property of infestdead .","20.1"
"1993 Honda xr250L","Added Jan 2009 &bull; 2 fuel-ups Property of shegel.","26.6"
"1991 Honda xr250L","Added Nov 2011 &bull; 18 fuel-ups Property of Gigi .","25.6"
"1998 Honda XR277R","Added Jun 2011 &bull; 3 fuel-ups Property of g94 .","12.6"
"2003 Honda XR400R","Added Jan 2012 &bull; 3 fuel-ups Property of Teats .","25.3"
"2001 Honda XR400R","Added Oct 2011 &bull; 1 fuel-up Property of jorigo .","18.2"
"2001 Honda XR400R","Added May 2011 &bull; 1 fuel-up Property of WoodyDog .","12.9"
"1996 Honda XR400R","Added Apr 2012 &bull; 8 fuel-ups Property of Gc3 .","24.1"
"1995 Honda XR600R","Added Nov 2011 &bull; 11 fuel-ups Property of duxrneet .","19.2"
"1993 Honda XR600R","Added Aug 2009 &bull; 97 fuel-ups Property of Jari .","16.4"
"1992 Honda XR600R","Added Aug 2011 Property of H8rlequin .","N/A"
"2012 Honda XR650L","Added Apr 2012 &bull; 34 fuel-ups Property of DCGrimm .","17.2"
"2012 Honda XR650L","Added May 2012 &bull; 19 fuel-ups Property of marlonza .","20.1"
"2012 Honda XR650L","Added Apr 2012 &bull; 15 fuel-ups Property of Riaan .","13.4"
"2012 Honda XR650L","Added May 2012 &bull; 11 fuel-ups Property of YUUUUPPPP .","21.7"
"2012 Honda XR650L","Added Jul 2012 Property of darthvader007 .","N/A"
"2007 Honda XR650L","Added Jan 2012 &bull; 18 fuel-ups Property of DESTRO .","20.2"
"2007 Honda XR650L","Added May 2011 &bull; 22 fuel-ups Property of Carphunter.","17.3"
"2001 Honda XR650L","Added Nov 2009 &bull; 3 fuel-ups Property of EastBayRider.","16.0"
"2000 Honda XR650L","Added Oct 2011 &bull; 1 fuel-up Property of rpres62 .","N/A"
"1999 Honda XR650L","Added May 2009 &bull; 9 fuel-ups Property of IBMcpa.","18.1"
"1997 Honda XR650L","Added Jun 2011 &bull; 12 fuel-ups Property of grummin .","16.1"
"1997 Honda XR650L","Added Apr 2011 Property of CLAY .","N/A"
"1994 Honda XR650L","Added Jun 2011 &bull; 30 fuel-ups Property of Hoon .","22.5"
"2004 Honda XR650R","Added Sep 2008 &bull; 2 fuel-ups Property of ADVJake.","17.0"
"2001 Honda XR650R","Added Sep 2011 &bull; 1 fuel-up Property of whiteman .","21.9"
"2001 Honda XR650R","Added Dec 2010 Property of HispanicSlammer .","N/A"
"2000 Honda XR650R","Added Feb 2012 &bull; 3 fuel-ups Property of christensen .","15.2"
"2000 Honda XR650R","Added Jul 2011 &bull; 7 fuel-ups Property of gofargogo.","18.2"
"2012 Honda XRE-300","Added Jun 2012 &bull; 21 fuel-ups Property of teixeira .","30.5"
"2012 Honda XRE-300","Added Jun 2012 &bull; 9 fuel-ups Property of cassiorobert .","25.3"
"2012 Honda XRE-300","Added Aug 2012 &bull; 1 fuel-up Property of danilonilolo .","250.6"
"2012 Honda XRE-300","Added Apr 2012 &bull; 2 fuel-ups Property of tsbega .","23.7"
"2012 Honda XRE-300","Added Oct 2012 Property of Abdul .","N/A"
"2012 Honda XRE-300","Added May 2012 Property of rinunes .","N/A"
"2011 Honda XRE-300","Added Jan 2012 &bull; 15 fuel-ups Property of Brando .","25.0"
"2011 Honda XRE-300","Added Jan 2012 &bull; 44 fuel-ups Property of diegonunes .","28.3"
"2011 Honda XRE-300","Added May 2012 &bull; 4 fuel-ups Property of felipepaniago .","33.4"
"2011 Honda XRE-300","Added Jul 2012 &bull; 5 fuel-ups Property of guicancelli .","24.1"
"2011 Honda XRE-300","Added May 2012 Property of TPERETTI666 .","N/A"
"2011 Honda XRE-300","Added Aug 2012 &bull; 10 fuel-ups Property of TostesEric .","25.3"
"2011 Honda XRE-300","Added May 2012 &bull; 19 fuel-ups Property of exacto .","26.3"
"2011 Honda XRE-300","Added Jan 2012 &bull; 1 fuel-up Property of dirlamarti .","18.9"
"2010 Honda XRE-300","Added Aug 2012 &bull; 2 fuel-ups Property of ferruciof .","N/A"
"2010 Honda XRE-300","Added May 2012 Property of pretona .","N/A"
"2010 Honda XRE-300","Added Jul 2012 Property of ricksc .","N/A"
"2009 Honda XRE-300","Added Apr 2011 &bull; 28 fuel-ups Property of Quasenada .","26.3"
"2009 Honda XRE-300","Added Apr 2011 &bull; 55 fuel-ups Property of Renato .","26.9"
"2009 Honda XRE-300","Added Aug 2012 Property of utida .","N/A"
"2009 Honda XRE-300","Added May 2012 Property of hideakimatsutani .","N/A"
"2010 Honda XRM RS 125","Added Jun 2012 &bull; 34 fuel-ups Property of mikol22 .","40.7"
"2010 Honda XRM RS 125","Added Jun 2012 &bull; 4 fuel-ups Property of Astron .","38.1"
"2003 Honda XRV750","Added Dec 2011 Property of Jakey .","N/A"
"2002 Honda XRV750","Added Mar 2012 &bull; 20 fuel-ups Property of markvb .","19.3"
"2002 Honda XRV750","Added May 2011 &bull; 1 fuel-up Property of AckAckFlack .","N/A"
"2001 Honda XRV750","Added Apr 2011 &bull; 14 fuel-ups Property of lpj .","17.7"
"2000 Honda XRV750","Added Jul 2011 &bull; 5 fuel-ups Property of ujeni .","22.6"
"1998 Honda XRV750","Added Oct 2011 &bull; 10 fuel-ups Property of rusty0402 .","18.6"
"1998 Honda XRV750","Added Jun 2009 Property of samwise.","N/A"
"1998 Honda XRV750","Added Apr 2011 Property of Verbal .","N/A"
"1997 Honda XRV750","Added Jun 2012 Property of maz66 .","N/A"
"1996 Honda XRV750","Added Nov 2011 &bull; 9 fuel-ups Property of JoaoPCF .","14.7"
"1995 Honda XRV750","Added Sep 2012 &bull; 2 fuel-ups Property of cesariny .","11.4"
"1994 Honda XRV750","Added Mar 2012 &bull; 18 fuel-ups Property of Nakor .","17.3"
"1994 Honda XRV750","Added Apr 2011 &bull; 5 fuel-ups Property of ujeni .","20.3"
"1993 Honda XRV750","Added Jun 2012 &bull; 26 fuel-ups Property of Bikeaholic .","14.9"
"1993 Honda XRV750","Added Aug 2011 &bull; 15 fuel-ups Property of MariusRoibu .","17.1"
"1993 Honda XRV750","Added Sep 2011 &bull; 6 fuel-ups Property of oqkoq .","11.9"
"1992 Honda XRV750","Added Jul 2011 Property of HZolio .","N/A"
"1991 Honda XRV750","Added Dec 2011 &bull; 14 fuel-ups Property of PxP .","15.1"
"1991 Honda XRV750","Added Sep 2012 &bull; 11 fuel-ups Property of TwoWheels .","17.4"
"1991 Honda XRV750","Added Nov 2011 &bull; 19 fuel-ups Property of grumbleweeduk .","3268.5"
"1991 Honda XRV750","Added Nov 2011 &bull; 18 fuel-ups Property of grumbleweeduk .","12.3"
"1990 Honda XRV750","Added Aug 2012 Property of LethPhaos .","N/A"
"1988 Honda ZB50","Added Jul 2010 &bull; 10 fuel-ups Property of yoshirocks702 .","50.7"
"2012 Huoniao HN125-8","Added Mar 2012 &bull; 8 fuel-ups Property of nursey .","29.6"
"2008 Huoniao HN125-8","Added Jul 2012 &bull; 8 fuel-ups Property of callmed .","33.2"
"2012 Husqvarna Nuda 900","Added Jul 2012 &bull; 60 fuel-ups Property of HuskyNuda .","18.7"
