Year,Make,Model,Model,fuelups,user,kml,kms,CC,,,
2004,Kawasaki,ZX-6R    ,ZX-6R,12,Hulligan85,16.3,195.6,,,,
2004,Kawasaki,ZX-6R    ,ZX-6R,1,Brutank,12,12,,,,
2004,Kawasaki,ZX-6R    ,ZX-6R,25,frekeyguy,15.2,380,,,,
2004,Kawasaki,ZX-6R    ,ZX-6R,3,SUPERSTARDJ01,14.9,44.7,,,,
2004,Kawasaki,ZX-6R    ,ZX-6R,17,Jarnol84,17.3,294.1,,,,
2004,Kawasaki,ZX-6R    ,ZX-6R,2,cashxrs,13.9,27.8,,,,
2004,Kawasaki,ZX-6R    ,ZX-6R,1,projekt6,12.9,12.9,,,,
2003,Kawasaki,ZX-6R    ,ZX-6R,21,arcticsun,17.6,369.6,,,,
2003,Kawasaki,ZX-6R    ,ZX-6R,1,Souleh,16.1,16.1,,,,
2003,Kawasaki,ZX-6R    ,ZX-6R,15,bmo,16,240,,,,
2003,Kawasaki,ZX-6R    ,ZX-6R,2,Pedrokawa,687.2,1374.4,,,,
2003,Kawasaki,ZX-6R    ,ZX-6R,3,MyFirstNameIsPaul,14.6,43.8,,,,
2003,Kawasaki,ZX-6R    ,ZX-6R,1,KazJr,14.9,14.9,,,,
2003,Kawasaki,ZX-6R    ,ZX-6R,1,NI3K,22,22,,,,
2002,Kawasaki,ZX-6R    ,ZX-6R,1,ajacko,18.5,18.5,,,,
2002,Kawasaki,ZX-6R    ,ZX-6R,15,keyzmatron,19.1,286.5,,,,
2002,Kawasaki,ZX-6R    ,ZX-6R,7,TSMUK,16.6,116.2,,,,
2002,Kawasaki,ZX-6R    ,ZX-6R,1,kjones1265,17.3,17.3,,,,
2002,Kawasaki,ZX-6R    ,ZX-6R,1,rsbhogs,14.3,14.3,,,,
2002,Kawasaki,ZX-6R    ,ZX-6R,6,Howitzer,15.8,94.8,,,,
2002,Kawasaki,ZX-6R    ,ZX-6R,3,PowerRanger,14.6,43.8,,,,
2002,Kawasaki,ZX-6R    ,ZX-6R,4,chris23023,20.4,81.6,,,,
2001,Kawasaki,ZX-6R    ,ZX-6R,8,tangent,20.6,164.8,,,,
2001,Kawasaki,ZX-6R    ,ZX-6R,11,Swap,17.4,191.4,,,,
2001,Kawasaki,ZX-6R    ,ZX-6R,6,thehappymoth,17.9,107.4,,,,
2000,Kawasaki,ZX-6R    ,ZX-6R,7,SuperFurrySam,15.1,105.7,,,,
2000,Kawasaki,ZX-6R    ,ZX-6R,12,92K1500,18.8,225.6,,,,
2000,Kawasaki,ZX-6R    ,ZX-6R,29,euro16v,21.2,614.8,,,,
2000,Kawasaki,ZX-6R    ,ZX-6R,13,Rollingskies,19.2,249.6,,,,
2000,Kawasaki,ZX-6R    ,ZX-6R,5,tatsu.,14.6,73,,,,
2000,Kawasaki,zx6r    ,zx6r,7,nshttpd.,17.8,124.6,,,,
1999,Kawasaki,ZX-6R    ,ZX-6R,28,HoodedLime,17.9,501.2,,,,
1999,Kawasaki,ZX-6R    ,ZX-6R,3,dobbintp,23.7,71.1,,,,
1999,Kawasaki,ZX-6R    ,ZX-6R,9,mbk2000,16.8,151.2,,,,
1999,Kawasaki,ZX-6R    ,ZX-6R,6,jakeroswell,19.1,114.6,,,,
1998,Kawasaki,ZX-6R    ,ZX-6R,33,JoeB,17.4,574.2,,,,
1997,Kawasaki,ZX-6R    ,ZX-6R,3,dusty666,13.8,41.4,,,,
1997,Kawasaki,ZX-6R    ,ZX-6R,4,BTB,15,60,,,,
1996,Kawasaki,ZX-6R    ,ZX-6R,13,odellx4,13.5,175.5,,,,
1996,Kawasaki,ZX-6R    ,ZX-6R,61,eudy,16.1,982.1,,,,
1995,Kawasaki,ZX-6R    ,ZX-6R,5,neillh.,15.5,77.5,,,,
2005,Kawasaki,ZX-6RR    ,ZX-6RR,16,sosteezy,15.8,252.8,,,,
2003,Kawasaki,ZX-6RR    ,ZX-6RR,25,imraan,16.4,410,,,,
2002,Kawasaki,ZX7    ,ZX7,11,PortReborn,15.4,169.4,,,,
2001,Kawasaki,ZX7    ,ZX7,5,MAC600,15.7,78.5,,,,
1998,Kawasaki,ZX7    ,ZX7,1,evoboy,12.6,12.6,,,,
1993,Kawasaki,ZX7    ,ZX7,31,workmobile,14.7,455.7,,,,
1992,Kawasaki,ZX7    ,ZX7,22,richterat83.,16.1,354.2,,,,
1990,Kawasaki,ZX7    ,ZX7,6,aaronbeekay,12.5,75,,,,
1989,Kawasaki,ZX7    ,ZX7,4,aaronbeekay,10.9,43.6,,,,
1985,Kawasaki,ZX750E    ,ZX750E,7,av8r69,16,112,,,,
2002,Kawasaki,ZX-9r    ,ZX-9r,3,coldmcrider,21.2,63.6,,,,
2002,Kawasaki,ZX-9r    ,ZX-9r,15,E1,21.6,324,,,,
2002,Kawasaki,ZX-9r    ,ZX-9r,2,BlackNine,23.5,47,,,,
2001,Kawasaki,ZX-9r    ,ZX-9r,1,bluezedd,14.4,14.4,,,,
2001,Kawasaki,ZX-9r    ,ZX-9r,6,AMTM,15,90,,,,
2000,Kawasaki,ZX-9r    ,ZX-9r,92,E1,22.2,2042.4,,,,
2000,Kawasaki,ZX-9r    ,ZX-9r,15,daniel981.,16.1,241.5,,,,
2000,Kawasaki,ZX-9r    ,ZX-9r,3,Wizzard,17.1,51.3,,,,
1999,Kawasaki,ZX-9r    ,ZX-9r,4,Jasbery,12.4,49.6,,,,
1999,Kawasaki,ZX-9r    ,ZX-9r,5,dangerman,15.4,77,,,,
1998,Kawasaki,ZX-9r    ,ZX-9r,1,kkuok,10.8,10.8,,,,
1998,Kawasaki,ZX-9r    ,ZX-9r,10,dregs88,17,170,,,,
1997,Kawasaki,ZX-9r    ,ZX-9r,16,GregHunter,15.1,241.6,,,,
1997,Kawasaki,ZX-9r    ,ZX-9r,1,elrustos,19.6,19.6,,,,
1996,Kawasaki,ZX-9r    ,ZX-9r,44,Roshanerra,16.6,730.4,,,,
1996,Kawasaki,ZX-9r    ,ZX-9r,14,jowek70,18.9,264.6,,,,
1990,Kawasaki,ZXR250A    ,ZXR250A,3,940Turbo,13.6,40.8,,,,
1993,Kawasaki,ZXR250C    ,ZXR250C,37,Southpaw88,17.8,658.6,,,,
2004,Kawasaki,ZZR1200    ,ZZR1200,27,ScatterBrain,15.9,429.3,,,,
2003,Kawasaki,ZZR1200    ,ZZR1200,257,rickrick,16.8,4317.6,,,,
2003,Kawasaki,ZZR1200    ,ZZR1200,1,sergiozx6,10.8,10.8,,,,
2002,Kawasaki,ZZR1200    ,ZZR1200,12,ZZRider,19.2,230.4,,,,
2005,Kawasaki,ZZR250    ,ZZR250,6,benbarker,24,144,,,,
2005,Kawasaki,ZZR250    ,ZZR250,11,Moostu,21.6,237.6,,,,
1992,Kawasaki,ZZR250    ,ZZR250,25,Rake,19.6,490,,,,
1990,Kawasaki,ZZR250    ,ZZR250,26,JinJah,20.8,540.8,,,,
2004,Kawasaki,ZZR400    ,ZZR400,15,Falcon21,16.4,246,,,,
2008,Kawasaki,ZZR600    ,ZZR600,37,Tommybdragon,19.3,714.1,,,,
2008,Kawasaki,ZZR600    ,ZZR600,80,Toast,19.9,1592,,,,
2008,Kawasaki,ZZR600    ,ZZR600,1,swolfel,17.8,17.8,,,,
2007,Kawasaki,ZZR600    ,ZZR600,3,floored,15.2,45.6,,,,
2007,Kawasaki,ZZR600    ,ZZR600,3,rwelsh09,18.1,54.3,,,,
2006,Kawasaki,ZZR600    ,ZZR600,6,waterlilypool,21.1,126.6,,,,
2006,Kawasaki,ZZR600    ,ZZR600,19,ComradeYeti,19.3,366.7,,,,
2006,Kawasaki,ZZR600    ,ZZR600,20,lane,17.7,354,,,,
2005,Kawasaki,ZZR600    ,ZZR600,13,basco,18.9,245.7,,,,
2005,Kawasaki,ZZR600    ,ZZR600,21,WildcatRider,18.4,386.4,,,,
2005,Kawasaki,ZZR600    ,ZZR600,22,valhalla731,19.7,433.4,,,,
2005,Kawasaki,ZZR600    ,ZZR600,7,Brandonbl8,16.7,116.9,,,,
2005,Kawasaki,ZZR600    ,ZZR600,34,choster,22.2,754.8,,,,
2004,Kawasaki,ZZR600    ,ZZR600,17,MaxAlexand,22.9,389.3,,,,
2003,Kawasaki,ZZR600    ,ZZR600,11,WarWolfDT,18.4,202.4,,,,
2003,Kawasaki,ZZR600    ,ZZR600,31,BazG,19.5,604.5,,,,
2003,Kawasaki,ZZR600    ,ZZR600,36,chuppa,21.1,759.6,,,,
2000,Kawasaki,ZZR600    ,ZZR600,12,beechbone,17,204,,,,
2000,Kawasaki,ZZR600    ,ZZR600,9,phate89.,10.9,98.1,,,,
1999,Kawasaki,ZZR600    ,ZZR600,31,stubbs,19.5,604.5,,,,
1998,Kawasaki,ZZR600    ,ZZR600,14,Punkrocker62,16.4,229.6,,,,
1996,Kawasaki,ZZR600    ,ZZR600,25,MiniPaulo,19,475,,,,
1996,Kawasaki,ZZR600    ,ZZR600,6,MSwager,25.1,150.6,,,,
1994,Kawasaki,ZZR600    ,ZZR600,41,Zaphod,18.1,742.1,,,,
1993,Kawasaki,ZZR600    ,ZZR600,1,Andybro,18.5,18.5,,,,
1992,Kawasaki,ZZR600    ,ZZR600,2,bigadz7,16.4,32.8,,,,
2007,Keeway,F act   ,F,13,madish,35.1,456.3,,,,
2010,Keeway,Outlook 125   ,Outlook,1,Jocadiabo,170.8,170.8,125,,,
2009,Keeway,Outlook 125   ,Outlook,5,bigscottyuk,26.6,133,125,,,
2012,Keeway,RKS    ,RKS,3,MdAsif,27.5,82.5,,,,
2012,Keeway,RKS    ,RKS,2,mikedundee,28.7,57.4,,,,
2012,Keeway,RKS    ,RKS,5,mikedundee,27.3,136.5,,,,
2011,Keeway,RKS    ,RKS,2,javiprix,28.4,56.8,,,,
2011,Keeway,RKS    ,RKS,2,Nares,37.7,75.4,,,,
2012,Keeway,RKV 125   ,RKV,9,RicardoTarec,32.9,296.1,125,,,
2012,Keeway,RKV 125   ,RKV,3,andreguilherme,30.6,91.8,125,,,
2012,Keeway,RKV 125   ,RKV,8,Boto,35.3,282.4,125,,,
2012,Keeway,RKV 125   ,RKV,5,Nitrofurano,37,185,125,,,
2012,Keeway,RKV 125   ,RKV,2,rfrancisco,13.8,27.6,125,,,
2012,Keeway,RKV 125   ,RKV,4,RavenMaster,23.1,92.4,125,,,
2012,Keeway,RKV 125   ,RKV,1,polimen,40.9,40.9,125,,,
2012,Keeway,RKV 125   ,RKV,1,Brunnus,28,28,125,,,
2012,Keeway,RKV 125   ,RKV,6,ichibansan,107.2,643.2,125,,,
2012,Keeway,RKV 125   ,RKV,4,dragonshy,27.9,111.6,125,,,
2012,Keeway,RKV 125   ,RKV,1,Tiago521,318.6,318.6,125,,,
2012,Keeway,RKV 125   ,RKV,1,atreyu1968,40.2,40.2,125,,,
2012,Keeway,RKV 125   ,RKV,2,Rvieira,28,56,125,,,
2012,Keeway,RKV 125   ,RKV,7,sick1ou2,33.1,231.7,125,,,
2012,Keeway,RKV 125   ,RKV,2,joaorusso,36.7,73.4,125,,,
2012,Keeway,RKV 125   ,RKV,2,ninjaprt,37.2,74.4,125,,,
2012,Keeway,RKV 125   ,RKV,2,Navyship,33.9,67.8,125,,,
2011,Keeway,RKV 125   ,RKV,32,brejero,27.9,892.8,125,,,
2011,Keeway,RKV 125   ,RKV,22,TMA,31.7,697.4,125,,,
2011,Keeway,RKV 125   ,RKV,2,andrelouro,561.1,1122.2,125,,,
2011,Keeway,RKV 125   ,RKV,3,RenatoMM,29.2,87.6,125,,,
2011,Keeway,RKV 125   ,RKV,2,javipri,38.2,76.4,125,,,
2011,Keeway,RKV 125   ,RKV,1,marshallstriker,31.2,31.2,125,,,
2012,Keeway,RKV 200   ,RKV,5,chinoska,27.2,136,200,,,
2012,Keeway,Silver Blade 125 efi ,Silver,14,sergioftalves,38.4,537.6,125,,,
2012,Keeway,Silver Blade 125 efi ,Silver,10,andr3sss,35.9,359,125,,,
2012,Keeway,Speed    ,Speed,1,nestorr,0.8,0.8,,,,
2009,Keeway,Speed    ,Speed,25,daemonium,27.5,687.5,,,,
2009,Keeway,Speed    ,Speed,23,Leugim,34.5,793.5,,,,
2012,Keeway,superlight    ,superlight,10,Arlindo84,29.4,294,,,,
2012,Keeway,superlight    ,superlight,4,JoaoPTC,36.4,145.6,,,,
2012,Keeway,superlight    ,superlight,3,finder,26.7,80.1,,,,
2012,Keeway,superlight    ,superlight,1,Castrejo,26.9,26.9,,,,
2012,Keeway,superlight    ,superlight,3,paulobarrosnunes,19,57,,,,
2012,Keeway,superlight    ,superlight,2,patto3003,32.6,65.2,,,,
2012,Keeway,superlight    ,superlight,1,dyingdevil,33.7,33.7,,,,
2011,Keeway,superlight    ,superlight,8,bluffer,29.1,232.8,,,,
2011,Keeway,superlight    ,superlight,6,mlopes,31.5,189,,,,
2011,Keeway,superlight    ,superlight,12,Stark29,36.3,435.6,,,,
2011,Keeway,superlight    ,superlight,29,FMurtas,32.8,951.2,,,,
2011,Keeway,superlight    ,superlight,3,PauloSergio,34.5,103.5,,,,
2011,Keeway,superlight    ,superlight,1,aleal,33.8,33.8,,,,
2011,Keeway,superlight    ,superlight,2,Helio,28.2,56.4,,,,
2011,Keeway,superlight    ,superlight,2,orlandini,37.6,75.2,,,,
2011,Keeway,superlight    ,superlight,6,EasyRider69,26.9,161.4,,,,
2011,Keeway,superlight    ,superlight,4,Cuca,38.3,153.2,,,,
2011,Keeway,superlight    ,superlight,1,Nadrouj,30,30,,,,
2010,Keeway,superlight    ,superlight,8,Vilela,31.7,253.6,,,,
2010,Keeway,superlight    ,superlight,36,vieito,50.6,1821.6,,,,
2010,Keeway,superlight    ,superlight,35,vieito,37.2,1302,,,,
2010,Keeway,superlight    ,superlight,13,lcouteiro,36.4,473.2,,,,
2010,Keeway,superlight    ,superlight,18,heldersilva,30.3,545.4,,,,
2010,Keeway,superlight    ,superlight,16,Gjcorreia,31.1,497.6,,,,
2009,Keeway,superlight    ,superlight,8,pedrof73,35.6,284.8,,,,
2009,Keeway,superlight    ,superlight,53,ruiramosilva,30.3,1605.9,,,,
2012,Keeway,Supershadow    ,Supershadow,4,SebaBH,23.2,92.8,,,,
2010,Keeway,Supershadow    ,Supershadow,6,Tanatos,24.8,148.8,,,,
2007,Konced,KX150T-11    ,KX150T-11,11,AdmiralBeotch.,34,374,,,,
2012,KTM,1190 RC8   ,1190,12,wilmar13,18.4,220.8,1190,,,
2010,KTM,1190 RC8   ,1190,1,Astrobyker,15.7,15.7,1190,,,
2009,KTM,1190 RC8   ,1190,25,Scottyv9x,10.2,255,1190,,,
2012,KTM,200 Duke   ,200,5,vitohifi,30.9,154.5,200,,,
2012,KTM,200 Duke   ,200,3,kaus,45.6,136.8,200,,,
2006,KTM,625 SMC   ,625,19,DB600,15.4,292.6,625,,,
2004,KTM,625 SMC   ,625,26,colicabcadam,12.6,327.6,625,,,
2005,KTM,640 Adventure   ,640,17,LeonKTM,18.7,317.9,640,,,
2004,KTM,640 Adventure   ,640,16,vitas,21.8,348.8,640,,,
1999,KTM,640 Adventure   ,640,14,earthscape,21.3,298.2,640,,,
2006,KTM,640 Duke II  ,640,9,omega1987,20.8,187.2,640,,,
2002,KTM,640 Duke II  ,640,5,MisterEFF,18.7,93.5,640,,,
2000,KTM,640 Duke II  ,640,37,DED,16.4,606.8,640,,,
2002,KTM,640 lc4 enduro  ,640,14,ToNar,21.3,298.2,640,,,
2001,KTM,640 LC4 Supermoto  ,640,24,peregrino,18.1,434.4,640,,,
2012,KTM,690 Duke   ,690,17,petexa,23.2,394.4,690,,,
2012,KTM,690 Duke   ,690,8,geordiephil,23,184,690,,,
2012,KTM,690 Duke   ,690,4,snailofsatan,22.4,89.6,690,,,
2012,KTM,690 Duke   ,690,6,joker32,20.6,123.6,690,,,
2009,KTM,690 Duke   ,690,21,sxs,16.5,346.5,690,,,
2009,KTM,690 Duke   ,690,60,martint123,22.1,1326,690,,,
2008,KTM,690 Duke   ,690,11,Dibbs,19.7,216.7,690,,,
2012,KTM,690 Enduro   ,690,2,sk1d00,18.6,37.2,690,,,
2011,KTM,690 Enduro   ,690,1,JoHu,22.6,22.6,690,,,
2010,KTM,690 Enduro   ,690,3,nivag,18.9,56.7,690,,,
2010,KTM,690 Enduro   ,690,8,AVLThumper,23.5,188,690,,,
2010,KTM,690 Enduro   ,690,1,NotTooSmart,20,20,690,,,
2009,KTM,690 Enduro   ,690,9,Willdiesoon,23.2,208.8,690,,,
2008,KTM,690 Enduro   ,690,17,Travis690,22.7,385.9,690,,,
2007,KTM,690 Enduro   ,690,5,multijoy,18.9,94.5,690,,,
2008,KTM,690 SMC   ,690,6,LethPhaos,20.4,122.4,690,,,
2011,KTM,690 Supermoto   ,690,31,joker32,20.7,641.7,690,,,
2010,KTM,690 Supermoto   ,690,6,cleverusername,21.9,131.4,690,,,
2009,KTM,690 Supermoto   ,690,101,Blender,22.6,2282.6,690,,,
2009,KTM,690 Supermoto   ,690,6,StraydogEOD,21.8,130.8,690,,,
2008,KTM,690 Supermoto   ,690,1,dfthemaster,16.5,16.5,690,,,
2007,KTM,690 Supermoto   ,690,26,Iroquois,22.4,582.4,690,,,
2007,KTM,690 Supermoto   ,690,131,slash5toaster,22.4,2934.4,690,,,
2005,KTM,950 Adventure   ,950,4,Ryperd,15,60,950,,,
2005,KTM,950 Adventure   ,950,6,professorbadass.,14.8,88.8,950,,,
2005,KTM,950 Adventure   ,950,19,Kizniche.,14,266,950,,,
2004,KTM,950 Adventure   ,950,100,earthscape,15.5,1550,950,,,
2004,KTM,950 Adventure   ,950,1,ArchangelSA,17,17,950,,,
2004,KTM,950 Adventure   ,950,8,OrangeBeast,15.7,125.6,950,,,
2004,KTM,950 Adventure   ,950,33,Adi,17,561,950,,,
2004,KTM,950 Adventure   ,950,14,jimmyrack,14.7,205.8,950,,,
2004,KTM,950 Adventure   ,950,1,jsrider.,16.3,16.3,950,,,
2006,KTM,950 Adventure S  ,950,2,Bie,14.2,28.4,950,,,
2005,KTM,950 Adventure S  ,950,8,ZephyrAkitas,15.3,122.4,950,,,
2004,KTM,950 Adventure S  ,950,14,bloc,18.2,254.8,950,,,
2003,KTM,950 Adventure S  ,950,33,BigDead,15.4,508.2,950,,,
2008,KTM,950 super enduro  ,950,18,lc8rider,15.1,271.8,950,,,
2008,KTM,950 super enduro  ,950,38,Crowley13,12.4,471.2,950,,,
2007,KTM,950 super enduro  ,950,2,darthvader007,7.9,15.8,950,,,
2006,KTM,950 Supermoto   ,950,20,sk1d00,9,180,950,,,
2006,KTM,950 Supermoto   ,950,5,MotoSteve,14.3,71.5,950,,,
2006,KTM,950 Supermoto   ,950,8,duke.,16,128,950,,,
2006,KTM,950 Supermoto   ,950,1,rst.,10.2,10.2,950,,,
2007,KTM,950 Supermoto R  ,950,32,sk1d00,10.2,326.4,950,,,
2011,KTM,990 Adventure   ,990,6,harlan,12.1,72.6,990,,,
2010,KTM,990 Adventure   ,990,20,OneFastGeek,15.9,318,990,,,
2010,KTM,990 Adventure   ,990,7,rodin,14.6,102.2,990,,,
2010,KTM,990 Adventure   ,990,1,AdvTim1,8.9,8.9,990,,,
2008,KTM,990 Adventure   ,990,37,smitty53,11.4,421.8,990,,,
2008,KTM,990 Adventure   ,990,12,mjbentoc,17.4,208.8,990,,,
2008,KTM,990 Adventure   ,990,17,okourkoulos,13.1,222.7,990,,,
2008,KTM,990 Adventure   ,990,1,marxies,15.7,15.7,990,,,
2008,KTM,990 Adventure   ,990,1,hilslamer,18,18,990,,,
2008,KTM,990 Adventure   ,990,20,Ndbvdb,17.6,352,990,,,
2008,KTM,990 Adventure   ,990,4,wyomike.,12.9,51.6,990,,,
2007,KTM,990 Adventure   ,990,13,skritikos,11.5,149.5,990,,,
2007,KTM,990 Adventure   ,990,162,sp4ce.,14.5,2349,990,,,
2007,KTM,990 Adventure   ,990,69,pebble35,17.5,1207.5,990,,,
2007,KTM,990 Adventure   ,990,3,tWiXtriX,13.5,40.5,990,,,
2007,KTM,990 Adventure   ,990,82,aldonc.,15.1,1238.2,990,,,
2011,KTM,990 adventure R  ,990,5,GeoNomadix,15.4,77,990,,,
2011,KTM,990 adventure R  ,990,32,teabag69,17.4,556.8,990,,,
2011,KTM,990 adventure R  ,990,4,Janne,16.6,66.4,990,,,
2010,KTM,990 adventure R  ,990,151,wduck,17.1,2582.1,990,,,
2009,KTM,990 adventure R  ,990,7,yawningfungus,14.4,100.8,990,,,
2010,KTM,990 Adventure S  ,990,8,wynn,17.7,141.6,990,,,
2008,KTM,990 Adventure S  ,990,22,kavadias,10.9,239.8,990,,,
2007,KTM,990 Adventure S  ,990,2,faniesmith,16.1,32.2,990,,,
2007,KTM,990 Adventure S  ,990,50,shawty950,16.9,845,990,,,
2007,KTM,990 Adventure S  ,990,80,NDdirt,15.8,1264,990,,,
2012,KTM,990 SMT   ,990,37,cavlovic,12.8,473.6,990,,,
2012,KTM,990 SMT   ,990,11,stagger,15.5,170.5,990,,,
2012,KTM,990 SMT   ,990,33,pasen,14.9,491.7,990,,,
2012,KTM,990 SMT   ,990,30,IronicOne,15.2,456,990,,,
2012,KTM,990 SMT   ,990,4,jaybee,15,60,990,,,
2012,KTM,990 SMT   ,990,8,sp30magnet,13,104,990,,,
2012,KTM,990 SMT   ,990,9,jakobreid,16.1,144.9,990,,,
2011,KTM,990 SMT   ,990,53,Scutty,13.1,694.3,990,,,
2011,KTM,990 SMT   ,990,25,Muikku,18.5,462.5,990,,,
2011,KTM,990 SMT   ,990,65,ultrachrome,14.4,936,990,,,
2011,KTM,990 SMT   ,990,23,max7,14.5,333.5,990,,,
2011,KTM,990 SMT   ,990,2,patslight,98.1,196.2,990,,,
2011,KTM,990 SMT   ,990,10,slomo,13.8,138,990,,,
2011,KTM,990 SMT   ,990,2,LoWang,14.3,28.6,990,,,
2011,KTM,990 SMT   ,990,16,boubouh92,13.5,216,990,,,
2011,KTM,990 SMT   ,990,27,thegidds,13.2,356.4,990,,,
2011,KTM,990 SMT   ,990,31,Ballon,14.2,440.2,990,,,
2011,KTM,990 SMT   ,990,7,GraFRacing,12.3,86.1,990,,,
2011,KTM,990 SMT   ,990,28,Doloop,15.6,436.8,990,,,
2011,KTM,990 SMT   ,990,6,specs,15.2,91.2,990,,,
2011,KTM,990 SMT   ,990,3,silvercub,18.4,55.2,990,,,
2010,KTM,990 SMT   ,990,27,Bug65,15.6,421.2,990,,,
2010,KTM,990 SMT   ,990,14,swen990,16.9,236.6,990,,,
2012,KTM,990 Superduke   ,990,13,joker32,13.9,180.7,990,,,
2008,KTM,990 Superduke   ,990,5,vitattoo,11.6,58,990,,,
2007,KTM,990 Superduke   ,990,16,CrusaderSpaw,14.8,236.8,990,,,
2007,KTM,990 Superduke   ,990,9,CaptKirk87,14.2,127.8,990,,,
2011,KTM,990 Supermoto   ,990,88,kaivalagi,12.7,1117.6,990,,,
2011,KTM,990 Supermoto   ,990,34,redherring,13.5,459,990,,,
2011,KTM,990 Supermoto   ,990,12,orose,14.4,172.8,990,,,
2011,KTM,990 Supermoto   ,990,1,mantas,11.1,11.1,990,,,
2010,KTM,990 Supermoto   ,990,1,990SM,17.8,17.8,990,,,
2010,KTM,990 Supermoto   ,990,10,Rangoonruns,15.2,152,990,,,
2010,KTM,990 Supermoto   ,990,10,motoman,16,160,990,,,
2008,KTM,990 Supermoto   ,990,91,Ascottf,12.7,1155.7,990,,,
2012,KTM,Duke 125   ,Duke,5,TheBujun,31.4,157,125,,,
2011,KTM,Duke 125   ,Duke,24,paro,32.3,775.2,125,,,
2011,KTM,Duke 125   ,Duke,30,linhos,37.9,1137,125,,,
2011,KTM,Duke 125   ,Duke,4,anjosva,36.5,146,125,,,
2011,KTM,Duke 125   ,Duke,3,xpedrum,30.1,90.3,125,,,
2011,KTM,Duke 125   ,Duke,29,golf,38.9,1128.1,125,,,
2011,KTM,Duke 125   ,Duke,2,KTMZone,35.6,71.2,125,,,
2011,KTM,Duke 125   ,Duke,24,Samouko,40.7,976.8,125,,,
2011,KTM,Duke 125   ,Duke,2,danielalmeida,157.2,314.4,125,,,
2012,KTM,Duke 200   ,Duke,28,Starscream1188,34.9,977.2,200,,,
2008,KTM,SMR 690   ,SMR,44,mfberman,25,1100,690,,,
2012,Kymco,Agility 125   ,Agility,14,kalamajo,33,462,125,,,
2012,Kymco,Agility 125   ,Agility,14,ejthedrifter,32.8,459.2,125,,,
2011,Kymco,Agility 125   ,Agility,18,TheEvilMonkey01,29.5,531,125,,,
2009,Kymco,Agility 125   ,Agility,22,jadium,33.7,741.4,125,,,
2009,Kymco,Agility 125   ,Agility,23,chrismains,32.8,754.4,125,,,
2009,Kymco,Agility 125   ,Agility,8,Bulldog80,34.9,279.2,125,,,
2009,Kymco,Agility 125   ,Agility,17,scootchesco,34.4,584.8,125,,,
2009,Kymco,Agility 125   ,Agility,20,pepsi91307.,29.2,584,125,,,
2009,Kymco,Agility 125   ,Agility,51,jstluise,36.4,1856.4,125,,,
2009,Kymco,Agility 125   ,Agility,17,PassedByAScooter,31.4,533.8,125,,,
2009,Kymco,Agility 125   ,Agility,10,Scooberta,32.6,326,125,,,
2009,Kymco,Agility 125   ,Agility,29,CorpT,25.3,733.7,125,,,
2009,Kymco,Agility 125   ,Agility,3,MrLewisbd,27.2,81.6,125,,,
2008,Kymco,Agility 125   ,Agility,19,Woohoo,35.6,676.4,125,,,
2008,Kymco,Agility 125   ,Agility,1,bawitback,0.3,0.3,125,,,
2008,Kymco,Agility 125   ,Agility,6,dan082978.,28.1,168.6,125,,,
2007,Kymco,Agility 125   ,Agility,30,Schnork,32.6,978,125,,,
2007,Kymco,Agility 125   ,Agility,51,walex,1.9,96.9,125,,,
2007,Kymco,Agility 125   ,Agility,12,fugaziiv,28.2,338.4,125,,,
2011,Kymco,Agility 50   ,Agility,24,Resolve.,45.8,1099.2,50,,,
2010,Kymco,Agility 50   ,Agility,7,wolfhowl,38,266,50,,,
2010,Kymco,Agility 50   ,Agility,2,Bradders2125,44,88,50,,,
2010,Kymco,Agility 50   ,Agility,2,ollieboi555,29,58,50,,,
2009,Kymco,Agility 50   ,Agility,2,shubonker,38.5,77,50,,,
2008,Kymco,Agility 50   ,Agility,5,polaroidblog,38,190,50,,,
2007,Kymco,Agility 50   ,Agility,4,ionesculivium,32.4,129.6,50,,,
2009,Kymco,Agility City 50  ,Agility,14,Nexhr,35.2,492.8,50,,,
2006,Kymco,Bet and Win 150 ,Bet,15,303WHODAT,28.6,429,150,,,
2006,Kymco,Bet and Win 150 ,Bet,12,heypete,22.1,265.2,150,,,
2008,Kymco,Bet and Win 250 ,Bet,24,hamstrings,28.2,676.8,250,,,
2008,Kymco,Bet and Win 250 ,Bet,19,bstrem626,25.8,490.2,250,,,
2008,Kymco,Bet and Win 250 ,Bet,6,luckster,23.8,142.8,250,,,
2006,Kymco,Bet and Win 250 ,Bet,4,darlingjules,25.3,101.2,250,,,
2004,Kymco,Bet and Win 250 ,Bet,5,MOTTOfied,28.7,143.5,250,,,
2004,Kymco,Bet and Win 250 ,Bet,2,dejzebmoorbn,34.9,69.8,250,,,
2003,Kymco,Cobra Cross 50  ,Cobra,7,alexnick,48.2,337.4,50,,,
2010,Kymco,Dink    ,Dink,78,mgatto,27.7,2160.6,,,,
2012,Kymco,Downtown 125i   ,Downtown,22,tparracho,36.5,803,,,,
2012,Kymco,Downtown 125i   ,Downtown,2,rpneves,33,66,,,,
2012,Kymco,Downtown 125i   ,Downtown,3,Patinhas,31,93,,,,
2010,Kymco,Downtown 125i   ,Downtown,10,mgvieira,32.8,328,,,,
2013,Kymco,downtown 300i   ,downtown,5,isomer21,26.8,134,300,,,
2012,Kymco,downtown 300i   ,downtown,70,dbauernf,25.5,1785,300,,,
